tubelet_id,video_path,video_id,track_id,start_frame,end_frame,start_time_sec,end_time_sec,clip_span_sec,clip_duration_sec,mean_conf,min_conf,mean_bbox_area_ratio,mean_iou,max_center_jump_ratio,split,deep_knn_score_k1,deep_knn_score_k3,deep_knn_score_k5,deep_knn_score_k10,deep_knn_score_k20,deep_knn_score_k1_gauss_s1_0,deep_knn_score_k1_gauss_s2_0,deep_knn_score_k1_gauss_s3_0,deep_knn_score_k3_gauss_s1_0,deep_knn_score_k3_gauss_s2_0,deep_knn_score_k3_gauss_s3_0,deep_knn_score_k5_gauss_s1_0,deep_knn_score_k5_gauss_s2_0,deep_knn_score_k5_gauss_s3_0,deep_knn_score_k10_gauss_s1_0,deep_knn_score_k10_gauss_s2_0,deep_knn_score_k10_gauss_s3_0,deep_knn_score_k20_gauss_s1_0,deep_knn_score_k20_gauss_s2_0,deep_knn_score_k20_gauss_s3_0
homography_macro__20260315_130536_tp00036.mp4__track3558__t22848_22938__00003171,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,3558,22848,22938,1599.3268079058405,1605.626677159671,6.2998692538308205,6.2998692538308205,0.8931718058884144,0.8762212991714478,0.0337408861566636,0.8436409953524282,0.0947982941970166,normal_test,0.13517847657203674,0.13599622249603271,0.13793665170669556,0.14036835730075836,0.14402371644973755,0.11701335087488389,0.10786147712535128,0.103585630078063,0.12083584052448165,0.11371722520460761,0.10937989174429978,0.12308792898304535,0.11636962517740707,0.1118707731510819,0.12661304820212316,0.1210025361369572,0.11633547806845808,0.13036584940195073,0.12525904946021504,0.12052308967025738
homography_macro__20260315_130536_tp00036.mp4__track4303__t25632_25722__00003257,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4303,25632,25722,1794.202763491006,1800.5026327448368,6.2998692538308205,6.2998692538308205,0.8230571150779724,0.6773393750190735,0.0398761383165244,0.9541329351031624,0.0339052740968725,normal_test,0.134359210729599,0.13664108514785767,0.13776932656764984,0.14030931890010834,0.14329786598682404,0.13059825829811866,0.12388560217051865,0.1137691992268104,0.1323055773009974,0.12610545580031943,0.11671454299159206,0.13330079759786762,0.1275951441077245,0.11859164272029296,0.13603140652479223,0.13070474084285968,0.12191934914007063,0.1389418920684217,0.1341467559212125,0.12559953808348365
homography_macro__20260315_130536_tp00036.mp4__track4393__t26016_26106__00003276,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4393,26016,26106,1821.082205640684,1827.3820748945147,6.2998692538308205,6.2998692538308205,0.8081820346415043,0.7413026094436646,0.051053999394127,0.970738189216336,0.0211648853330934,normal_test,0.1303187757730484,0.13325649499893188,0.1371840089559555,0.14128759503364563,0.14749780297279358,0.12310463707883254,0.11842022975366179,0.11663211834335321,0.12530364425589818,0.12016284338574432,0.11834022584927611,0.12825238736550307,0.12234863602012809,0.1203849521043544,0.1315022140709554,0.1250008133323577,0.12306888144947828,0.13653202100383927,0.1294363240121832,0.12732312943406576
homography_macro__20260315_104219_tp00035.mp4__track909__t10320_10410__00001514,D:\Embeddings_Distribution\raw_videos\20260315_104219_tp00035.mp4,20260315_104219_tp00035.mp4,909,10320,10410,722.4004263813687,728.7004300998108,6.300003718442099,6.300003718442099,0.733155557885766,0.3961580693721771,0.0174753801020303,0.6739428509690165,0.1883726169811069,normal_test,0.12849362194538116,0.1337224245071411,0.136428102850914,0.13997229933738708,0.14591452479362488,0.11779510691053366,0.10741384261740611,0.10176247652530628,0.12150419083692005,0.11050286975963483,0.1046804273597021,0.12343394247047934,0.11218967605951313,0.10631129483153745,0.12636048753820814,0.11499376843890743,0.10906398184019855,0.1313245812185149,0.11942266118974301,0.1132937926495699
homography_macro__20260315_130536_tp00036.mp4__track4393__t26256_26346__00003286,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4393,26256,26346,1837.8818569842329,1844.1817262380637,6.299869253830593,6.299869253830593,0.8133672215044498,0.7480355501174927,0.0528642222311828,0.9250437557335568,0.095388855162485,normal_test,0.12968072295188904,0.13359493017196655,0.13633501529693604,0.14494791626930237,0.1524978131055832,0.12449929312671801,0.12167028052152482,0.12007747690400626,0.12744493150459585,0.12451771571742574,0.12289007375556728,0.13003002146076642,0.1275035939523964,0.12600485644682563,0.13677474342426432,0.13331142933858847,0.1313760061176394,0.1434768247143552,0.13960912492667235,0.137424179830559
homography_macro__20260315_104219_tp00035.mp4__track1375__t15648_15738__00001759,D:\Embeddings_Distribution\raw_videos\20260315_104219_tp00035.mp4,20260315_104219_tp00035.mp4,1375,15648,15738,1095.360646513145,1101.6606502315872,6.300003718442213,6.300003718442213,0.7203398495912552,0.5818479657173157,0.0154249744405365,0.7940899132065412,0.1102460505343149,normal_test,0.12049128860235214,0.13104207813739777,0.13623520731925964,0.14281293749809265,0.14993718266487122,0.100855963817193,0.08538055143614497,0.07873425083386863,0.10848304881193563,0.0912963528601577,0.08372059242033206,0.11211255638129519,0.094176834975519,0.08630174922149653,0.11708493129360917,0.09862688235860681,0.09072361263129339,0.12263357267256919,0.1037257852612741,0.09610145738729994
homography_macro__20260315_130536_tp00036.mp4__track3559__t22896_22986__00003175,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,3559,22896,22986,1602.6867381745503,1608.9866074283811,6.2998692538308205,6.2998692538308205,0.8748011440038681,0.8056696057319641,0.0439422239746425,0.8427591865359243,0.1083777300649023,normal_test,0.11859146505594254,0.12919212877750397,0.1355218142271042,0.1455763876438141,0.15315832197666168,0.09327093642912077,0.08926409322229312,0.08970837827371879,0.10008150687619446,0.09518438046039668,0.09533829574780267,0.10412712436139723,0.09846024943389926,0.09833058779702825,0.11052025537508733,0.10361555877611148,0.10303354184899452,0.11559675164949626,0.10783868395379842,0.10700661492854521
homography_macro__20260315_130536_tp00036.mp4__track7127__t43728_43818__00003614,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,7127,43728,43818,3060.896474794581,3067.1963440484124,6.2998692538308205,6.2998692538308205,0.7418063301593065,0.4274201691150665,0.0260759172501726,0.6547339315210347,0.3416482365456607,normal_test,0.12866519391536713,0.13252055644989014,0.135494202375412,0.1400010585784912,0.14777088165283203,0.1178216105156919,0.10716228403059072,0.10052021726490694,0.12230902186737713,0.11155638987787861,0.10496033295068809,0.1251052163534988,0.11429905393465944,0.10773601674033241,0.12986601419249214,0.11983655555872388,0.11409862323681051,0.14091239374789755,0.1317689157160762,0.12681178284102557
homography_macro__20260315_130536_tp00036.mp4__track4393__t26064_26154__00003278,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4393,26064,26154,1824.4421359093935,1830.7420051632248,6.2998692538308205,6.2998692538308205,0.810909666121006,0.7413026094436646,0.0540759845848156,0.9661011149642248,0.0434877246763131,normal_test,0.1273861676454544,0.13088060915470123,0.13537105917930603,0.14010027050971985,0.14698834717273712,0.1216199672071476,0.12048978732393911,0.11890611664086292,0.12454502817575948,0.12303887276515832,0.12115410363431799,0.12805891483382092,0.1261164087827536,0.12384816836879188,0.13199441967344067,0.12962717654807648,0.12704027108079452,0.13756897691620515,0.1347497073892522,0.13183087555923778
homography_macro__20260315_130536_tp00036.mp4__track6620__t40320_40410__00003546,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,6620,40320,40410,2822.3414257161894,2828.64129497002,6.2998692538308205,6.2998692538308205,0.8401783481240273,0.6410990953445435,0.0285272783760068,0.7036524822933714,0.2466868730799602,normal_test,0.13099373877048492,0.1319023221731186,0.13442912697792053,0.14019255340099335,0.14726047217845917,0.10592244276212995,0.10170808023188269,0.1016464204392743,0.10787322101531559,0.10498002535946105,0.10542125534593777,0.1105920137348626,0.10801798158035396,0.10852308777341463,0.11551079209968532,0.11294353288974907,0.11346398747225382,0.12140579985060253,0.11848718486420998,0.11891810107721004
homography_macro__20260315_130536_tp00036.mp4__track4303__t25584_25674__00003255,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4303,25584,25674,1790.8428332222963,1797.142702476127,6.299869253830593,6.299869253830593,0.8364864476025105,0.7329360246658325,0.0392604837780291,0.955417592339542,0.0378574798358237,normal_test,0.132071852684021,0.13286350667476654,0.13428765535354614,0.13705268502235413,0.1407712697982788,0.11752055774592225,0.10122395504539969,0.09094249774924099,0.12062421057033722,0.10548123926569226,0.09532249470492485,0.12316271391182267,0.10829171566689456,0.09805652201153026,0.12691802694562004,0.11222616133536054,0.10176514628113947,0.1316016119881654,0.11682229340247531,0.10598050484920242
homography_macro__20260315_130536_tp00036.mp4__track6575__t39408_39498__00003490,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,6575,39408,39498,2758.502750610704,2764.802619864535,6.2998692538308205,6.2998692538308205,0.8060410209000111,0.7491087317466736,0.0114530606033204,0.9523030650058016,0.06793405931842,normal_test,0.12663455307483673,0.13062681257724762,0.1341717541217804,0.14046108722686768,0.1467778980731964,0.12533871009051492,0.12179901575923571,0.1230219984841805,0.12856683047291825,0.1245109480754579,0.12571471039955037,0.131126857490251,0.12660225169534756,0.1276827538102354,0.13619568927280656,0.130960490847538,0.1317585309111281,0.14140835970340754,0.1355578385053074,0.13617444122229355
homography_macro__20260315_130536_tp00036.mp4__track4393__t26352_26442__00003291,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,4393,26352,26442,1844.6017175216523,1850.901586775483,6.2998692538308205,6.2998692538308205,0.8367267660796642,0.7901180386543274,0.0551673023657623,0.9269070060984618,0.0720890763949936,normal_test,0.12959887087345123,0.13210856914520264,0.13394007086753845,0.1421850472688675,0.14999531209468842,0.12683737563990383,0.12511701446183243,0.12353669575562991,0.1299085962780383,0.12862416067876287,0.12706130112441982,0.13231835052314003,0.13142135661494894,0.12989204754123138,0.13951609491950737,0.1384557098552141,0.13661689015266362,0.1470160560582025,0.1456689381637921,0.1435089763235773
homography_macro__20260315_130536_tp00036.mp4__track6476__t39696_39786__00003507,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,6476,39696,39786,2778.6623322229625,2784.9622014767933,6.2998692538308205,6.2998692538308205,0.8039197474718094,0.6606909036636353,0.0311644863918012,0.8610608825785299,0.1726696461844089,normal_test,0.12595327198505402,0.13094453513622284,0.13387010991573334,0.13751442730426788,0.14050143957138062,0.12356968355313647,0.12099033859329485,0.11895226386974009,0.12960204770675482,0.12639050193979753,0.1238190144690969,0.13279016155883325,0.12938468222491162,0.12658851653626568,0.13698864868108496,0.1333734680705873,0.13034746421866195,0.14091590513546054,0.1373498546778988,0.13434207391381867
homography_macro__20260315_130536_tp00036.mp4__track6485__t39552_39642__00003497,D:\Embeddings_Distribution\raw_videos\20260315_130536_tp00036.mp4,20260315_130536_tp00036.mp4,6485,39552,39642,2768.582541416833,2774.882410670664,6.299869253830366,6.299869253830366,0.840469591319561,0.7591561079025269,0.0323937793363145,0.9447643131801602,0.0515760188303606,normal_test,0.12743104994297028,0.12818025052547455,0.13385744392871857,0.1395176649093628,0.14395295083522797,0.11673546210411993,0.11535894998664928,0.115253729228485,0.11834090876970432,0.11837388149406884,0.11875552486939682,0.12234472758557526,0.12185682744991809,0.12199188316762606,0.12669090300540536,0.1262879410470481,0.12637423878190712,0.1306390765978755,0.13136373307181787,0.13184630378669993
